"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.49149","Bronze Sestertius of Marcus Aurelius, Rome, 161–162. 1944.100.49149","1944.100.49149","http://numismatics.org/ocre/id/ric.3.m_aur.826","161","162","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Marcus Aurelius||Lucius Verus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 826","","","","BMC.1009||RIC III Marcus Aurelius 826","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAES M AVREL ANTONINVS AVG P M","Bust draped, cuirassed, right","CONCORD AVGVSTOR TR P XVI COS III","Marcus Aurelius and Lucius Verus standing, clasping hands","","","12","30.0","23.87","https://numismatics.org/collectionimages/19001949/1944/1944.100.49149.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49149.rev.width175.jpg","2024-05-13T04:05:21Z"
"http://numismatics.org/collection/1944.100.49150","Bronze Sestertius of Marcus Aurelius, Rome, 162–163. 1944.100.49150","1944.100.49150","http://numismatics.org/ocre/id/ric.3.m_aur.843","162","163","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Salus","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 843","","","","BMC.1038||RIC III Marcus Aurelius 843","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAES M AVREL ANTONINVS AVG P M","Head laureate, right","SALVTI AVGVSTOR TR P XVII COS III","Salus standing, front, head left, feeding out of patera in right hand snake coiled round altar, and holding short sceptre in left hand","","","12","33.0","24.75","https://numismatics.org/collectionimages/19001949/1944/1944.100.49150.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49150.rev.width175.jpg","2024-05-13T04:05:23Z"
"http://numismatics.org/collection/1944.100.49151","Bronze Sestertius of Marcus Aurelius, Rome, 162–163. 1944.100.49151","1944.100.49151","http://numismatics.org/ocre/id/ric.3.m_aur.844","162","163","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Salus","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 844","","","","BMC.1038v||RIC III Marcus Aurelius 844","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAES M AVREL ANTONINVS AVG P M","Head laureate, right","SALVTI AVGVSTOR TR P XVII COS III","Salus standing, front, head left, feeding out of patera in right hand snake coiled round altar, and holding short sceptre in left hand","","","5","32.0","26.43","https://numismatics.org/collectionimages/19001949/1944/1944.100.49151.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49151.rev.width175.jpg","2024-05-13T04:05:24Z"
"http://numismatics.org/collection/1944.100.49152","Bronze As of Marcus Aurelius, Rome, 162–163. 1944.100.49152","1944.100.49152","http://numismatics.org/ocre/id/ric.3.m_aur.847","162","163","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Salus","Marcus Aurelius","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 847","","","","BMC.1044||RIC III Marcus Aurelius 847","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAES M AVREL ANTONINVS AVG P M","Head right","SALVTI AVGVSTOR TR P XVII COS III","Salus standing, front, head left, feeding out of patera in right hand snake coiled round altar, and holding short sceptre in left hand","","","6","27.0","11.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.49152.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49152.rev.width175.jpg","2024-05-13T04:05:25Z"
"http://numismatics.org/collection/1944.100.49153","Bronze Sestertius of Marcus Aurelius, Rome, 163–164. 1944.100.49153","1944.100.49153","http://numismatics.org/ocre/id/ric.3.m_aur.861","163","164","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Mars","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 861","","","","BMC.1088||RIC III Marcus Aurelius 861","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Head laureate, right","TR P XVIII IMP II COS III S C","Mars standing, right holding vertical spear and right hand resting on shield on ground","","","12","31.0","25.29","https://numismatics.org/collectionimages/19001949/1944/1944.100.49153.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49153.rev.width175.jpg","2024-05-13T04:05:26Z"
"http://numismatics.org/collection/1944.100.49154","Bronze Sestertius of Marcus Aurelius, Rome, 163–164. 1944.100.49154","1944.100.49154","http://numismatics.org/ocre/id/ric.3.m_aur.863","163","164","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Mars","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 863","","","","BMC.1088v||RIC III Marcus Aurelius 863","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Bust laureate, cuirassed, right","TR P XVIII IMP II COS III","Mars standing, right holding vertical spear and right hand resting on shield on ground","","","10","32.0","28.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.49154.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49154.rev.width175.jpg","2024-05-13T04:05:27Z"
"http://numismatics.org/collection/1944.100.49155","Bronze Sestertius of Marcus Aurelius, Rome, 163–164. 1944.100.49155","1944.100.49155","http://numismatics.org/ocre/id/ric.3.m_aur.861","163","164","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Mars","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 861","","","","BMC.1089||RIC III Marcus Aurelius 861","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Bust laureate, right","TR P XVIII IMP II COS III S C","Mars standing, right holding vertical spear and right hand resting on shield on ground","","","12","34.0","26.02","https://numismatics.org/collectionimages/19001949/1944/1944.100.49155.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49155.rev.width175.jpg","2024-05-13T04:05:28Z"
"http://numismatics.org/collection/1944.100.49156","Bronze Sestertius of Marcus Aurelius, Rome, 163–164. 1944.100.49156","1944.100.49156","http://numismatics.org/ocre/id/ric.3.m_aur.890","163","164","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Victory","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 890","","","","BMC.1092||RIC III Marcus Aurelius 890","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Head laureate, right","VICT AVG TR P XVIII IMP II COS III/S - C","Victory adv. right holding trophy transversely over Armenia seated, right in attitude of mourning","","","12","33.0","26.77","https://numismatics.org/collectionimages/19001949/1944/1944.100.49156.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49156.rev.width175.jpg","2024-05-13T04:05:30Z"
"http://numismatics.org/collection/1944.100.49157","Bronze Sestertius of Marcus Aurelius, Rome, 164–165. 1944.100.49157","1944.100.49157","http://numismatics.org/ocre/id/ric.3.m_aur.908","164","165","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 908","","","","BMC.1239||RIC III Marcus Aurelius 908","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Bust laureate, cuirassed, right","TR POT XIX IMP II COS III","Marcus Aurelius standing, front, holding spear in left; two standards on each side","","","12","32.0","21.77","https://numismatics.org/collectionimages/19001949/1944/1944.100.49157.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49157.rev.width175.jpg","2024-05-13T04:05:31Z"
"http://numismatics.org/collection/1944.100.49158","Bronze Sestertius of Marcus Aurelius, Rome, 164–165. 1944.100.49158","1944.100.49158","http://numismatics.org/ocre/id/ric.3.m_aur.901","164","165","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Felicitas","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 901","","","","BMC.1233||RIC III Marcus Aurelius 901","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Head laureate, right","TR POT XIX IMP II COS III","Felicitas standing, front, right foot on globe, holding winged caduceus and cornucopiae","","","12","32.0","25.51","https://numismatics.org/collectionimages/19001949/1944/1944.100.49158.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49158.rev.width175.jpg","2024-05-13T04:05:32Z"
"http://numismatics.org/collection/1944.100.49159","Bronze Dupondius of Marcus Aurelius, Rome, 164–165. 1944.100.49159","1944.100.49159","http://numismatics.org/ocre/id/ric.3.m_aur.893","164","165","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Liberalitas","Marcus Aurelius","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 893","","","","BMC.1241*||RIC III Marcus Aurelius 893","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M AVREL ANTONINVS AVG ARMENIACVS P M","Head radiate, right","LIBERAL AVG TR P XIX IMP II COS III","Liberalitas standing, left holding abacus and cornucopiae","","","6","25.0","12.27","https://numismatics.org/collectionimages/19001949/1944/1944.100.49159.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49159.rev.width175.jpg","2024-05-13T04:05:33Z"
"http://numismatics.org/collection/1944.100.49160","Bronze Sestertius of Marcus Aurelius, Rome, 165–166. 1944.100.49160","1944.100.49160","http://numismatics.org/ocre/id/ric.3.m_aur.917","165","166","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Marcus Aurelius||Lucius Verus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 917","","","","BMC.1277v||RIC III Marcus Aurelius 917","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M ANTONINVS AVG ARMENIACVS P M","Head laureate, right","CONG AVG III TR POT XX IMP III COS III","Marcus Aurelius and Lucius Verus seated, left on platform, Liberalitas before them, standing left, holding abacus in right and and cornucopiae in left; below on steps, attendant standing right, holding up hands","","","12","32.0","23.79","https://numismatics.org/collectionimages/19001949/1944/1944.100.49160.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49160.rev.width175.jpg","2024-05-13T04:05:35Z"
"http://numismatics.org/collection/1944.100.49161","Bronze Sestertius of Marcus Aurelius, Rome, 165–166. 1944.100.49161","1944.100.49161","http://numismatics.org/ocre/id/ric.3.m_aur.923","165","166","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Providentia","Marcus Aurelius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 923","","","","BMC.1279||RIC III Marcus Aurelius 923","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M ANTONINVS AVG ARMENIACVS P M","Head laureate, right","TR POT XX IMP III COS III S C","Providentia standing, front, holding wand over globe on ground left, and vertical sceptre","","","6","32.0","25.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.49161.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49161.rev.width175.jpg","2024-05-13T04:05:36Z"
"http://numismatics.org/collection/1944.100.49162","Bronze As of Marcus Aurelius, Rome, 165–166. 1944.100.49162","1944.100.49162","http://numismatics.org/ocre/id/ric.3.m_aur.921","165","166","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Roma","Marcus Aurelius","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 921","","","","BMC.1288||RIC III Marcus Aurelius 921","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M ANTONINVS AVG ARMENIACVS P M","Bust laureate, cuirassed, right","TR P XX IMP III COS III SC","Roma seated, left holding palladium and vertical spear, to left shield","","","12","27.0","11.62","https://numismatics.org/collectionimages/19001949/1944/1944.100.49162.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49162.rev.width175.jpg","2024-05-13T04:05:37Z"
