"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1948.8.92","Bronze Follis of Constantine V, Syracuse, 751–775. 1948.8.92","1948.8.92","","751","775","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.19a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust of Leo III facing","","","6","","3.18","","","2024-05-13T05:32:29Z"
"http://numismatics.org/collection/1984.61.2755","Silver Miliaresion of Leo III, Constantinople, 717–720. 1984.61.2755","1984.61.2755","","717","720","Leo III","","","","","","","Miliaresion","Byzantine","Coin","","","","","","Silver","","Constantinople","","","","","","","DOC.20a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","cross potent on base and three steps","","","12","","1.76","https://numismatics.org/collectionimages/19501999/1984/1984.61.2755.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.61.2755.rev.width175.jpg","2024-05-16T02:12:20Z"
"http://numismatics.org/collection/1984.61.2756","Bronze Follis of Leo III, Constantinople, 720–721. 1984.61.2756","1984.61.2756","","720","721","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.29a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","M above, bust of Constantine, to l., ANNO, to r., XX","","","6","","8.27","","","2024-05-16T02:12:21Z"
"http://numismatics.org/collection/1984.61.2757","Bronze Follis of Leo III, Constantinople, 720–721. 1984.61.2757","1984.61.2757","","720","721","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.29a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","M above, bust of Constantine, to l., ANNO, to r., XX","","","6","","5.48","","","2024-05-16T02:12:21Z"
"http://numismatics.org/collection/1984.61.2758","Bronze Follis of Leo III, Constantinople, 725–732. 1984.61.2758","1984.61.2758","","725","732","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.29a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","M above, bust of Constantine, to l., ANNO, to r., XX","","","6","","3.94","","","2024-05-16T02:12:22Z"
"http://numismatics.org/collection/1984.61.2759","Bronze Follis of Leo III, Constantinople, 725–732. 1984.61.2759","1984.61.2759","","725","732","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.29a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","M above, bust of Constantine, to l., ANNO, to r., XX","","","6","","4.14","","","2024-05-16T02:12:23Z"
"http://numismatics.org/collection/1984.61.2760","Bronze Follis of Leo III, Constantinople, 725–732. 1984.61.2760","1984.61.2760","","725","732","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.29a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","M above, bust of Constantine, to l., ANNO, to r., XX","","","","","3.39","","","2024-05-16T02:12:24Z"
"http://numismatics.org/collection/1984.61.2761","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2761","1984.61.2761","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","4.32","","","2024-05-16T02:12:25Z"
"http://numismatics.org/collection/1984.61.2762","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2762","1984.61.2762","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","1.94","","","2024-05-16T02:12:26Z"
"http://numismatics.org/collection/1984.61.2763","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2763","1984.61.2763","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","3.21","","","2024-05-16T02:12:26Z"
"http://numismatics.org/collection/1984.61.2764","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2764","1984.61.2764","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","6.54","","","2024-05-16T02:12:27Z"
"http://numismatics.org/collection/1984.61.2765","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2765","1984.61.2765","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","2.87","","","2024-05-16T02:12:28Z"
"http://numismatics.org/collection/1984.61.2766","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2766","1984.61.2766","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","1.55","","","2024-05-16T02:12:28Z"
"http://numismatics.org/collection/1984.61.2767","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2767","1984.61.2767","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","4.49","","","2024-05-16T02:12:29Z"
"http://numismatics.org/collection/1984.61.2768","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2768","1984.61.2768","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","5.01","","","2024-05-16T02:12:30Z"
"http://numismatics.org/collection/1984.61.2769","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2769","1984.61.2769","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","1.7","","","2024-05-16T02:12:31Z"
"http://numismatics.org/collection/1984.61.2770","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2770","1984.61.2770","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","","2.55","","","2024-05-16T02:12:32Z"
"http://numismatics.org/collection/1984.61.2771","Bronze Follis of Leo III, Constantinople, 732–735. 1984.61.2771","1984.61.2771","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","8","","1.22","","","2024-05-16T02:12:33Z"
"http://numismatics.org/collection/1984.61.2772","Bronze Follis of Constantine V, Constantinople, 751–769. 1984.61.2772","1984.61.2772","","751","769","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","Struck","Bronze","","Constantinople","","","","","","","DOC.11","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts (Constantine V and Leo IV) fcg. wearing chlamys and crown with cross; between heads, cross","","Bust of Leo III fcg. wearing loros and crown with cross holding cross potent on base; all above a horizontal line. Below, M with X to l., N to r., and A beneath. In r. field, cross.","","","6","18.0","2.43","","","2024-05-16T02:12:34Z"
"http://numismatics.org/collection/1984.61.2773","Bronze Follis of Constantine V, Syracuse, 751–775. 1984.61.2773","1984.61.2773","","751","775","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.19a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust of Leo III, to l., AEON, to r., Delta ECPi","","","6","","2.46","","","2024-05-16T02:12:34Z"
"http://numismatics.org/collection/1984.61.2774","Bronze Follis of Constantine V, Syracuse, 751–775. 1984.61.2774","1984.61.2774","","751","775","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.19a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust of Leo III, to l., AEON, to r., Delta ECPi","","","6","","2.73","","","2024-05-16T02:12:35Z"
"http://numismatics.org/collection/1984.61.2775","Bronze Follis of Constantine V, Syracuse, 751–775. 1984.61.2775","1984.61.2775","","751","775","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.19a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust of Leo III, to l., AEON, to r., Delta ECPi","","","6","","1.89","","","2024-05-16T02:12:36Z"
"http://numismatics.org/collection/1984.61.2777","Bronze Follis of Leo IV, Constantinople, 775–780. 1984.61.2777","1984.61.2777","","775","780","Leo IV","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.4","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Busts of Leo IV and Constantine VI fcg., each wearing crown with cross. Between heads, cross","B - A above; M between X - N; A in ex.","Busts of Leo III and Constantine V; above, cross","","","6","","3.73","","","2024-05-16T02:12:37Z"
"http://numismatics.org/collection/1984.61.2778","Bronze Follis of Leo IV, Constantinople, 775–780. 1984.61.2778","1984.61.2778","","775","780","Leo IV","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.4","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Busts of Leo IV and Constantine VI fcg., each wearing crown with cross. Between heads, cross","B - A above; M between X - N; A in ex.","Busts of Leo III and Constantine V; above, cross","","","6","","4.07","","","2024-05-16T02:12:38Z"
"http://numismatics.org/collection/1984.61.2779","Bronze Follis of Leo IV, Constantinople, 775–780. 1984.61.2779","1984.61.2779","","775","780","Leo IV","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.4","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Busts of Leo IV and Constantine VI fcg., each wearing crown with cross. Between heads, cross","B - A above; M between X - N; A in ex.","Busts of Leo III and Constantine V; above, cross","","","6","","3.08","","","2024-05-16T02:12:39Z"
"http://numismatics.org/collection/0000.999.7518","Bronze Follis of Constantine V, Syracuse, 751–775. 0000.999.7518","0000.999.7518","","751","775","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.19c","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust of Leo III facing","","","6","","2.13","","","2024-05-11T01:01:00Z"
"http://numismatics.org/collection/1911.105.127","Bronze Follis of Constantine V, Syracuse, 751–775. 1911.105.127","1911.105.127","","751","775","Constantine V","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.19c","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust of Leo III facing","","","6","","1.77","","","2024-05-15T12:00:06Z"
"http://numismatics.org/collection/0000.999.7259","Silver Miliaresion of Leo III, Constantinople, 720–741. 0000.999.7259","0000.999.7259","","720","741","Leo III","","","","","","","Miliaresion","Byzantine","Coin","","","","","","Silver","","Constantinople","","","","","","","DOC.22c","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","LEON / S CONST / ANTINEE / CThEUbA / SILIS","Legend in triple border of dots","IhSUXRIS-TUSNICA","Cross potent on base and three steps in a triple border of dots","","","12","","2.2","https://numismatics.org/collectionimages/00001899/0000/0000.999.7259.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.7259.rev.width175.jpg","2024-05-11T01:00:08Z"
"http://numismatics.org/collection/1984.41.1838","Bronze Follis of Leo III, Constantinople, 732–735. 1984.41.1838","1984.41.1838","","732","735","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.38a","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Two busts facing","","M above, cross, to l., XXX, to r., NNN","","","6","22.0","4.95","","","2024-05-14T11:22:13Z"
"http://numismatics.org/collection/1972.140.6","Bronze Follis of Leo III, Constantinople, 720–721. 1972.140.6","1972.140.6","","720","721","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.29","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust facing, below M","","","6","","7.62","","","2024-05-16T12:26:54Z"
"http://numismatics.org/collection/1972.235.11","Bronze Follis of Leo III, Syracuse, 731–741. 1972.235.11","1972.235.11","","731","741","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Syracuse","","","Sicily","","","","DOC.55","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","Constantine stg.","","","6","","2.98","","","2024-05-16T12:27:56Z"
"http://numismatics.org/collection/1973.56.135","Gold Tremissis of Leo III, Rome, 721–741. 1973.56.135","1973.56.135","","721","741","Leo III","","","","","","","Tremissis","Byzantine","Coin","","","","","","Gold","","Rome","","","Latium","","","","DOC.79","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","","","","6","","1.4","https://numismatics.org/collectionimages/19501999/1973/1973.56.135.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1973/1973.56.135.rev.width175.jpg","2024-05-16T12:39:05Z"
"http://numismatics.org/collection/1944.100.16211","Bronze Follis of Leo IV, Constantinople, 776–778. 1944.100.16211","1944.100.16211","","776","778","Leo IV","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.4","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Busts of Leo IV and Constantine VI fcg., each wearing crown with cross. Between heads, cross","B - A above; M between XN and A in ex.","Busts of Leo III and Constantine V; above, cross","","","6","","5.92","","","2024-05-12T02:47:58Z"
"http://numismatics.org/collection/1944.100.16212","Bronze Follis of Leo IV, Constantinople, 776–778. 1944.100.16212","1944.100.16212","","776","778","Leo IV","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.4","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","Busts of Leo IV and Constantine VI fcg., each wearing crown with cross. Between heads, cross","B - A above; M between X - N; A in ex.","Busts of Leo III and Constantine V; above, cross","","","6","","4.78","","","2024-05-12T02:47:59Z"
"http://numismatics.org/collection/1944.100.16232","Bronze Follis of Leo III, Constantinople, 721–725. 1944.100.16232","1944.100.16232","","721","725","Leo III","","","","","","","Follis","Byzantine","Coin","","","","","","Bronze","","Constantinople","","","","","","","DOC.30","L1|Byzantine/a7812c4b-5d59-378f-b557-04a2e11c6298||a7812c4b-5d59-378f-b557-04a2e11c6298|Isaurian/aa13167b-bcfd-3fd3-81a9-66052ed0f306","","","","","","","","","","bust facing, below M","","","6","","8.63","","","2024-05-12T02:48:15Z"
