"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1953.171.1365","Bronze As of Domitian, Rome, 81–96. 1953.171.1365","1953.171.1365","","81","96","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","BMC.||RIC.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Flavians/6a6fd475-842b-306b-8658-6c60810a2c5a","","","","","","","","Head of Domitian, laureate, right","","Virtus? standing right, resting foot on helmet, holding spear and parazonium","","","6","28.0","10.106","https://numismatics.org/collectionimages/19501999/1953/1953.171.1365.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.171.1365.rev.width175.jpg","2024-05-13T06:30:11Z"
"http://numismatics.org/collection/1953.171.1366","Bronze As of Domitian, Rome, 81–96. 1953.171.1366","1953.171.1366","","81","96","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","BMC.uncertain||ric.2_1(2).dom.417","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Flavians/6a6fd475-842b-306b-8658-6c60810a2c5a","","","","","","","IMP CAES DOMIT AVG GERM COS XI CENS POT P P","Bust of Domitian, laureate, right with aegis?","","Moneta standing left, holding scales and cornucopiae?","","","6","","6.29","https://numismatics.org/collectionimages/19501999/1953/1953.171.1366.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.171.1366.rev.width175.jpg","2024-05-13T06:30:12Z"
"http://numismatics.org/collection/1944.100.57819","Silver Didrachm of Vespasian, Caesarea in Cappadocia, 77–78. 1944.100.57819","1944.100.57819","","77","78","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian||Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.6a||S.108","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRA KAISAR OVESPASIANOS SEBASTOS","Head laur. r.","DOMITIANOS KAISAR SEB VIO ET 9","Domitian togate stg. l. holding olive branch in r.","","","12","20.0","7.03","https://numismatics.org/collectionimages/19001949/1944/1944.100.57819.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57819.rev.width175.jpg","2024-05-13T06:18:11Z"
"http://numismatics.org/collection/1944.100.57820","Silver Didrachm of Vespasian, Caesarea in Cappadocia, 77–78. 1944.100.57820","1944.100.57820","","77","78","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian||Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.6a||S.108","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRA KAISAR OVESPASIANOS SEBASTOS","Head laur. r.","DOMITIANOS KAISAR SEB VIO ET 9","Domitian togate stg. l. holding olive branch in r.","","","12","19.0","7.05","https://numismatics.org/collectionimages/19001949/1944/1944.100.57820.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57820.rev.width175.jpg","2024-05-13T06:18:13Z"
"http://numismatics.org/collection/1944.100.57821","Silver Didrachm of Vespasian, Caesarea in Cappadocia, 77–78. 1944.100.57821","1944.100.57821","","77","78","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian||Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","Caesarea Hoard","","","M.6a||S.108","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRA KAISAR OVESPASIANOS SEBASTOS","Head laur. r.","DOMITIANOS KAISAR SEB VIO ET 9","Domitian togate stg. l. holding olive branch in r.","","","12","21.0","6.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.57821.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57821.rev.width175.jpg","2024-05-13T06:18:14Z"
"http://numismatics.org/collection/1944.100.57822","Silver Didrachm of Vespasian, Caesarea in Cappadocia, 77–78. 1944.100.57822","1944.100.57822","","77","78","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian||Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","Caesarea Hoard","","","M.6d||S.112","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRA KAISAR OVESPASIANOS SEBASTOS","Head laur. r.","DOMETIANOS KAISAR SEB VIO ET 9","Domitian togate stg. l. holding olive branch in r.","","","12","22.0","7.09","https://numismatics.org/collectionimages/19001949/1944/1944.100.57822.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57822.rev.width175.jpg","2024-05-13T06:18:16Z"
"http://numismatics.org/collection/1944.100.57823","Silver Drachma of Vespasian, Caesareia Maritima, 77–78. 1944.100.57823","1944.100.57823","","77","78","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian||Domitian","Drachma","Roman","Coin","","","","","Struck","Silver","","Caesareia Maritima","","","Samaria","","Caesarea Hoard","","","M.13||S.109","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRA KAISAR OVESPASIANOS [SEBASTOS]","Head laur. r.","DOMITIANOS KAISAR SEB [","Domitian togate stg. l. holding olive branch in r.","","","12","19.0","3.73","https://numismatics.org/collectionimages/19001949/1944/1944.100.57823.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57823.rev.width175.jpg","2024-05-13T06:18:17Z"
"http://numismatics.org/collection/1944.100.57825","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57825","1944.100.57825","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","Caesarea in Cappadocia","","M.23||S.124","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Athena stg. r. holding owl in r. and spear in l.","","","6","21.0","6.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.57825.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57825.rev.width175.jpg","2024-05-13T06:18:19Z"
"http://numismatics.org/collection/1944.100.57826","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57826","1944.100.57826","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.23||S.124","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Athena stg. r. holding owl in r. and spear in l.","","","6","23.0","6.78","https://numismatics.org/collectionimages/19001949/1944/1944.100.57826.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57826.rev.width175.jpg","2024-05-13T06:18:20Z"
"http://numismatics.org/collection/1944.100.57827","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57827","1944.100.57827","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.23||S.124","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Athena stg. r. holding owl in r. and spear in l.","","","6","20.5","7.11","https://numismatics.org/collectionimages/19001949/1944/1944.100.57827.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57827.rev.width175.jpg","2024-05-13T06:18:21Z"
"http://numismatics.org/collection/1944.100.57828","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57828","1944.100.57828","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.23||S.124","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Athena stg. r. holding owl in r. and spear in l.","","","6","21.0","7.14","https://numismatics.org/collectionimages/19001949/1944/1944.100.57828.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57828.rev.width175.jpg","2024-05-13T06:18:23Z"
"http://numismatics.org/collection/1944.100.57829","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57829","1944.100.57829","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.20||S.121","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","","Emperor in quadriga r. holding laurel branch and sceptre","","","6","21.5","6.35","https://numismatics.org/collectionimages/19001949/1944/1944.100.57829.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57829.rev.width175.jpg","2024-05-13T06:18:24Z"
"http://numismatics.org/collection/1944.100.57830","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57830","1944.100.57830","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","Caesarea in Cappadocia","","M.20||S.121","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","","Emperor in quadriga r. holding laurel branch and sceptre","","","6","20.0","6.93","https://numismatics.org/collectionimages/19001949/1944/1944.100.57830.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57830.rev.width175.jpg","2024-05-13T06:18:26Z"
"http://numismatics.org/collection/1944.100.57832","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57832","1944.100.57832","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","Caesarea in Cappadocia","","M.24||S.126","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Club","","","6","21.0","7.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.57832.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57832.rev.width175.jpg","2024-05-13T06:18:28Z"
"http://numismatics.org/collection/1944.100.57833","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57833","1944.100.57833","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","Caesarea in Cappadocia","","M.24||S.126","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Club","","","6","22.0","6.88","https://numismatics.org/collectionimages/19001949/1944/1944.100.57833.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57833.rev.width175.jpg","2024-05-13T06:18:29Z"
"http://numismatics.org/collection/1944.100.57834","Silver Didrachm of Domitian, Caesarea in Cappadocia, 92–93. 1944.100.57834","1944.100.57834","","92","93","Domitian","","","Roman Empire","Flavian Dynasty","","Domitian","Didrachm","Roman","Coin","","","","","Struck","Silver","","Caesarea in Cappadocia","","","Cappadocia","","","","","M.25||S.127","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVT KAI DOMITIANOS SEBASTOS GERM","Head laur. r.","ETO - 13","Victory adv. r. holding wreath in r. and palm in l.","","","6","23.0","6.78","https://numismatics.org/collectionimages/19001949/1944/1944.100.57834.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.57834.rev.width175.jpg","2024-05-13T06:18:30Z"
