"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1935.117.1003","Billon Tetradrachm of Diocletian, Alexandria, 286–287. 1935.117.1003","1935.117.1003","https://rpc.ashmus.ox.ac.uk/type/75951","286","287","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 75951","","","","D.5626||M.4811||RPC X, — (number not assigned), type ID 75951","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","A K G OVAL DIOKLETIANOS SEB","Bust laur. cuir. r.","L Γ","Athena stg. l.","","","12","18.0","8.48","https://numismatics.org/collectionimages/19001949/1935/1935.117.1003.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1003.rev.width175.jpg","2024-05-11T11:57:20Z"
"http://numismatics.org/collection/1935.117.1004","Billon Tetradrachm of Diocletian, Alexandria, 286–287. 1935.117.1004","1935.117.1004","https://rpc.ashmus.ox.ac.uk/type/75972","286","287","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 75972","","","","D.5745||M.4844||RPC X, — (number not assigned), type ID 75972","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","A K G OVA DIOKLETIANOS SEB","Bust laur. cuir. r.","ΕΤΟΥΣ Γ","Sarapis stg. l.","","","12","21.0","8.79","https://numismatics.org/collectionimages/19001949/1935/1935.117.1004.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1004.rev.width175.jpg","2024-05-11T11:57:21Z"
"http://numismatics.org/collection/1935.117.1005","Billon Tetradrachm of Diocletian, Alexandria, 286–287. 1935.117.1005","1935.117.1005","https://rpc.ashmus.ox.ac.uk/type/75978","286","287","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 75978","","","","D.5759||M.4843||RPC X, — (number not assigned), type ID 75978","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","A K G OVA DIOKLETIANOS SEB","Bust laur. cuir. r.","ΕΤΟΥΣ Γ","Tyche stg. l.","","","12","21.0","9.46","https://numismatics.org/collectionimages/19001949/1935/1935.117.1005.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1005.rev.width175.jpg","2024-05-11T11:57:22Z"
"http://numismatics.org/collection/1935.117.1006","Billon Tetradrachm of Diocletian, Alexandria, 287–288. 1935.117.1006","1935.117.1006","https://rpc.ashmus.ox.ac.uk/type/75997","287","288","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 75997","","","","D.5635||M.4835||RPC X, — (number not assigned), type ID 75997","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","A K G OVA DIOKLETIANOS SEB","Bust laur. cuir. r.","L Δ","Athena stg. l.","","","12","20.0","8.24","https://numismatics.org/collectionimages/19001949/1935/1935.117.1006.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1006.rev.width175.jpg","2024-05-11T11:57:23Z"
"http://numismatics.org/collection/1935.117.1007","Billon Tetradrachm of Diocletian, Alexandria, 287–288. 1935.117.1007","1935.117.1007","https://rpc.ashmus.ox.ac.uk/type/76008","287","288","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76008","","","","D.5716||M.4857||RPC X, — (number not assigned), type ID 76008","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","A K G OVA DIOKLETIANOS SEB","Bust laur. cuir. r.","L Δ","Nike advancing r.","","","12","","7.28","https://numismatics.org/collectionimages/19001949/1935/1935.117.1007.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1007.rev.width175.jpg","2024-05-11T11:57:24Z"
"http://numismatics.org/collection/1935.117.1010","Billon Tetradrachm of Diocletian, Alexandria, 290–291. 1935.117.1010","1935.117.1010","https://rpc.ashmus.ox.ac.uk/type/76083","290","291","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76083","","","","D.5776||M.4946||RPC X, — (number not assigned), type ID 76083","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Head laur. r.","L Ζ","Zeus stg. l.","","","12","","7.57","https://numismatics.org/collectionimages/19001949/1935/1935.117.1010.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1010.rev.width175.jpg","2024-05-11T11:57:28Z"
"http://numismatics.org/collection/1935.117.1011","Billon Tetradrachm of Diocletian, Alexandria, 290–291. 1935.117.1011","1935.117.1011","https://rpc.ashmus.ox.ac.uk/type/76084","290","291","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76084","","","","D.5779||M.4968||RPC X, — (number not assigned), type ID 76084","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Head laur. r.","L Ζ","Zeus std. l.","","","12","","7.36","https://numismatics.org/collectionimages/19001949/1935/1935.117.1011.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1011.rev.width175.jpg","2024-05-11T11:57:29Z"
"http://numismatics.org/collection/1935.117.1012","Billon Tetradrachm of Diocletian, Alexandria, 291–292. 1935.117.1012","1935.117.1012","https://rpc.ashmus.ox.ac.uk/type/76095","291","292","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76095","","","","D.5641||M.5018||RPC X, — (number not assigned), type ID 76095","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Bust laur. cuir. r.","L Η","Athena std. l.","","","12","","7.69","https://numismatics.org/collectionimages/19001949/1935/1935.117.1012.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1012.rev.width175.jpg","2024-05-11T11:57:30Z"
"http://numismatics.org/collection/1935.117.1013","Billon Tetradrachm of Diocletian, Alexandria, 291–292. 1935.117.1013","1935.117.1013","https://rpc.ashmus.ox.ac.uk/type/76433","291","292","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76433","","","","D.5642||M.5037||RPC X, — (number not assigned), type ID 76433","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Bust laur. cuir. r.","L Η Α","Athena std. l.","","","12","","8.47","https://numismatics.org/collectionimages/19001949/1935/1935.117.1013.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1013.rev.width175.jpg","2024-05-11T11:57:31Z"
"http://numismatics.org/collection/1935.117.1014","Billon Tetradrachm of Diocletian, Alexandria, 291–292. 1935.117.1014","1935.117.1014","https://rpc.ashmus.ox.ac.uk/type/76097","291","292","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76097","","","","D.5696||M.5021||RPC X, — (number not assigned), type ID 76097","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Bust laur. cuir. r.","L Η","Harpocrates stg. l.","","","12","","7.61","https://numismatics.org/collectionimages/19001949/1935/1935.117.1014.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1014.rev.width175.jpg","2024-05-11T11:57:32Z"
"http://numismatics.org/collection/1935.117.1015","Billon Tetradrachm of Diocletian, Alexandria, 291–292. 1935.117.1015","1935.117.1015","https://rpc.ashmus.ox.ac.uk/type/76094","291","292","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76094","","","","D.5780||M.5014||RPC X, — (number not assigned), type ID 76094","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Head laur. r.","L Η","Zeus std. l.","","","12","","6.93","https://numismatics.org/collectionimages/19001949/1935/1935.117.1015.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1015.rev.width175.jpg","2024-05-11T11:57:33Z"
"http://numismatics.org/collection/1935.117.1016","Billon Tetradrachm of Diocletian, Alexandria, 291–292. 1935.117.1016","1935.117.1016","https://rpc.ashmus.ox.ac.uk/type/76428","291","292","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76428","","","","D.5783||M.5051||RPC X, — (number not assigned), type ID 76428","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Bust laur. cuir. r.","L Η Δ","Zeus std. l.","","","12","","7.82","https://numismatics.org/collectionimages/19001949/1935/1935.117.1016.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1016.rev.width175.jpg","2024-05-11T11:57:34Z"
"http://numismatics.org/collection/1935.117.1017","Billon Tetradrachm of Diocletian, Alexandria, 293–294. 1935.117.1017","1935.117.1017","https://rpc.ashmus.ox.ac.uk/type/76462","293","294","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76462","","","","D.5675||M.5086||RPC X, — (number not assigned), type ID 76462","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","TI CAESAR DIVI AVG F AVGVST IMP VIII","Bust laur. cuir. r.","L ΕΝΑΤΟΥ Δ","Elpis stg. l. holding flower in r. and raising skirt with l.","","","12","","8.67","https://numismatics.org/collectionimages/19001949/1935/1935.117.1017.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1017.rev.width175.jpg","2024-05-11T11:57:36Z"
"http://numismatics.org/collection/1935.117.1018","Billon Tetradrachm of Diocletian, Alexandria, 292–293. 1935.117.1018","1935.117.1018","https://rpc.ashmus.ox.ac.uk/type/76477","292","293","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76477","","","","D.5747||M.-||RPC X, — (number not assigned), type ID 76477","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Bust laur. cuir. r.","L ΕΝΑΤΟΥ Α","Sarapis stg. l.","","","12","","9.34","https://numismatics.org/collectionimages/19001949/1935/1935.117.1018.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1018.rev.width175.jpg","2024-05-11T11:57:37Z"
"http://numismatics.org/collection/1935.117.1019","Billon Tetradrachm of Diocletian, Alexandria, 292–293. 1935.117.1019","1935.117.1019","https://rpc.ashmus.ox.ac.uk/type/76477","292","293","Diocletian","","","Roman Empire","","","Diocletian","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","RPC X, — (number not assigned), type ID 76477","","","","D.5747||M.-||RPC X, — (number not assigned), type ID 76477","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","DIOKLETIANOS SEB","Bust laur. cuir. r.","L ΕΝΑΤΟΥ Α","Sarapis stg. l.","","","12","","7.27","https://numismatics.org/collectionimages/19001949/1935/1935.117.1019.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1935/1935.117.1019.rev.width175.jpg","2024-05-11T11:57:38Z"
