"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1952.142.305","Silver Tetradrachm of Vespasian, Uncertain value, 76–77. 1952.142.305","1952.142.305","https://rpc.ashmus.ox.ac.uk/type/7950","76","77","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1804","","","","RPC II, 1804","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 9","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","23.0","12.425","https://numismatics.org/collectionimages/19501999/1952/1952.142.305.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.305.rev.width175.jpg","2024-05-13T06:14:58Z"
"http://numismatics.org/collection/1952.142.306","Silver Tetradrachm of Vespasian, Uncertain value, 77–78. 1952.142.306","1952.142.306","https://rpc.ashmus.ox.ac.uk/type/7966","77","78","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1813","","","","RPC II, 1813","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 10","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","25.0","12.34","https://numismatics.org/collectionimages/19501999/1952/1952.142.306.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.306.rev.width175.jpg","2024-05-13T06:14:59Z"
"http://numismatics.org/collection/1952.142.307","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.307","1952.142.307","https://rpc.ashmus.ox.ac.uk/type/7947","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1801","","","","RPC II, 1801","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","23.5","12.44","https://numismatics.org/collectionimages/19501999/1952/1952.142.307.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.307.rev.width175.jpg","2024-05-13T06:15:00Z"
"http://numismatics.org/collection/1952.142.308","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.308","1952.142.308","https://rpc.ashmus.ox.ac.uk/type/7947","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1801","","","","RPC II, 1801","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","23.5","12.56","https://numismatics.org/collectionimages/19501999/1952/1952.142.308.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.308.rev.width175.jpg","2024-05-13T06:15:01Z"
"http://numismatics.org/collection/1952.142.309","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.309","1952.142.309","https://rpc.ashmus.ox.ac.uk/type/7947","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1801","","","","RPC II, 1801","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","23.5","11.93","https://numismatics.org/collectionimages/19501999/1952/1952.142.309.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.309.rev.width175.jpg","2024-05-13T06:15:02Z"
"http://numismatics.org/collection/1952.142.310","Silver Tetradrachm of Vespasian, Uncertain value, 76–77. 1952.142.310","1952.142.310","","76","77","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 9","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","23.0","12.5","https://numismatics.org/collectionimages/19501999/1952/1952.142.310.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.310.rev.width175.jpg","2024-05-13T06:15:04Z"
"http://numismatics.org/collection/1952.142.311","Silver Tetradrachm of Vespasian, Uncertain value, 76–77. 1952.142.311","1952.142.311","https://rpc.ashmus.ox.ac.uk/type/7950","76","77","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1804","","","","RPC II, 1804","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 9","Zeus Salaminios stg. l. holding phiale in r. and sceptre in l.","","","12","24.0","11.97","https://numismatics.org/collectionimages/19501999/1952/1952.142.311.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.311.rev.width175.jpg","2024-05-13T06:15:05Z"
"http://numismatics.org/collection/1952.142.312","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.312","1952.142.312","https://rpc.ashmus.ox.ac.uk/type/7948","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1802","","","","RPC II, 1802","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","23.5","12.51","https://numismatics.org/collectionimages/19501999/1952/1952.142.312.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.312.rev.width175.jpg","2024-05-13T06:15:06Z"
"http://numismatics.org/collection/1952.142.313","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.313","1952.142.313","https://rpc.ashmus.ox.ac.uk/type/7949","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1803","","","","RPC II, 1803","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","25.0","12.63","https://numismatics.org/collectionimages/19501999/1952/1952.142.313.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.313.rev.width175.jpg","2024-05-13T06:15:07Z"
"http://numismatics.org/collection/1952.142.314","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.314","1952.142.314","https://rpc.ashmus.ox.ac.uk/type/7949","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1803","","","","RPC II, 1803","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","25.0","12.78","https://numismatics.org/collectionimages/19501999/1952/1952.142.314.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.314.rev.width175.jpg","2024-05-13T06:15:08Z"
"http://numismatics.org/collection/1952.142.315","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.315","1952.142.315","https://rpc.ashmus.ox.ac.uk/type/7949","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1803","","","","RPC II, 1803","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","24.5","12.36","https://numismatics.org/collectionimages/19501999/1952/1952.142.315.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.315.rev.width175.jpg","2024-05-13T06:15:09Z"
"http://numismatics.org/collection/1952.142.316","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.316","1952.142.316","https://rpc.ashmus.ox.ac.uk/type/7949","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1803","","","","RPC II, 1803","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","23.5","12.53","https://numismatics.org/collectionimages/19501999/1952/1952.142.316.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.316.rev.width175.jpg","2024-05-13T06:15:10Z"
"http://numismatics.org/collection/1952.142.317","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.317","1952.142.317","https://rpc.ashmus.ox.ac.uk/type/7949","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1803","","","","RPC II, 1803","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","23.0","12.54","https://numismatics.org/collectionimages/19501999/1952/1952.142.317.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.317.rev.width175.jpg","2024-05-13T06:15:11Z"
"http://numismatics.org/collection/1952.142.318","Silver Tetradrachm of Vespasian, Uncertain value, 75–76. 1952.142.318","1952.142.318","https://rpc.ashmus.ox.ac.uk/type/7949","75","76","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1803","","","","RPC II, 1803","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 8","Temple of Aphrodite at Paphos, conical image within","","","12","25.0","12.15","https://numismatics.org/collectionimages/19501999/1952/1952.142.318.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.318.rev.width175.jpg","2024-05-13T06:15:12Z"
"http://numismatics.org/collection/1952.142.319","Silver Tetradrachm of Vespasian, Uncertain value, 76–77. 1952.142.319","1952.142.319","https://rpc.ashmus.ox.ac.uk/type/7952","76","77","Vespasian","","","Roman Empire","Flavian Dynasty","","Vespasian","Tetradrachm","Roman","Coin","","","","","","Silver","","Uncertain","","","Cyprus","RPC II, 1806","","","","RPC II, 1806","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","AVTOKRATOP OVESPASIANOS KAISAR","Head laur. l.","ETOVS NEOV IEROV 9","Temple of Aphrodite at Paphos, conical image within","","","12","22.5","12.52","https://numismatics.org/collectionimages/19501999/1952/1952.142.319.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.319.rev.width175.jpg","2024-05-13T06:15:13Z"
