"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.6004","Silver Denarius of Roman Republic, Uncertain value, 38 BCE. 1944.100.6004","1944.100.6004","http://numismatics.org/crro/id/rrc-534.2","-38","-38","","","Octavian||Agrippa","Roman Republic||Roman Empire","Julio-Claudian Dynasty","","Julius Caesar||Octavian","Denarius","Roman","Coin","","","","","Struck","Silver","","Uncertain||Uncertain value","","","","RRC 534/2","","","","RRC 534/2||S.1330","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","DIVOS.IVLIVS DIVI.F","Caesar head, wreathed, and Octavian head, bare, confronted","M.AGRIPPA.COS DESIG","Legend. Border of dots.","","","7","","4.078","https://numismatics.org/collectionimages/19001949/1944/1944.100.6004.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6004.rev.width175.jpg","2024-05-23T01:29:44Z"
"http://numismatics.org/collection/1944.100.6005","Silver Denarius of Roman Republic, Uncertain value, 38 BCE. 1944.100.6005","1944.100.6005","http://numismatics.org/crro/id/rrc-534.3","-38","-38","","","Octavian||Agrippa","Roman Republic||Roman Empire","Julio-Claudian Dynasty","","Octavian","Denarius","Roman","Coin","","","","","Struck","Silver","","Uncertain||Uncertain value","","","","RRC 534/3","","","","RRC 534/3||S.1331","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","IMP.CAESAR DIVI.IVLI.F","Octavian head r., bearded","M.AGRIPPA.COS DESIG","Legend. Border of dots.","","","3","","3.974","https://numismatics.org/collectionimages/19001949/1944/1944.100.6005.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6005.rev.width175.jpg","2024-05-23T01:29:51Z"
"http://numismatics.org/collection/1944.100.6009","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.6009","1944.100.6009","http://numismatics.org/crro/id/rrc-535.1","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/1","","","","RRC 535/1||S.1335","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","CAESAR DIVI.F","Octavian head r., bearded","DIVOS IVLIVS","Caesar head r., wreathed","","","6","","20.6","https://numismatics.org/collectionimages/19001949/1944/1944.100.6009.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6009.rev.width175.jpg","2024-05-23T01:29:59Z"
"http://numismatics.org/collection/1944.100.6015","Bronze Sestertius of Roman Republic, Trier, 38. 1944.100.6015","1944.100.6015","http://numismatics.org/crro/id/rrc-535.1","-38","38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Sestertius||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Trier||Uncertain value","","","Italy","RRC 535/1","","","","CRR.1335||RRC 535/1","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","CAESAR DIVI·F","Head of Octavian, right. Border of dots.","DIVOS IVLIVS","Wreathed head of Caesar, right. Border of dots.","","","6","31.1","16.96","https://numismatics.org/collectionimages/19001949/1944/1944.100.6015.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6015.rev.width175.jpg","2024-05-23T01:30:14Z"
"http://numismatics.org/collection/1944.100.6017","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.6017","1944.100.6017","http://numismatics.org/crro/id/rrc-535.1","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/1","","","","RRC 535/1||S.1335","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","CAESAR DIVI.F","Octavian head r., bearded","DIVOS IVLIVS","Caesar head r., wreathed","","","11","","26.96","https://numismatics.org/collectionimages/19001949/1944/1944.100.6017.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6017.rev.width175.jpg","2024-05-23T01:30:21Z"
"http://numismatics.org/collection/1944.100.6018","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.6018","1944.100.6018","http://numismatics.org/crro/id/rrc-535.1","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/1","","","","RRC 535/1||S.1335","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","CAESAR DIVI.F","Octavian head r., bearded","DIVOS IVLIVS","Caesar head r., wreathed","","","1","","18.38","https://numismatics.org/collectionimages/19001949/1944/1944.100.6018.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6018.rev.width175.jpg","2024-05-23T01:30:29Z"
"http://numismatics.org/collection/1944.100.6019","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.6019","1944.100.6019","http://numismatics.org/crro/id/rrc-535.2","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/2","","","","RRC 535/2||S.1336","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","DIVI.F","Octavian head r., bearded|star","DIVOS IVLIVS","Laurel wreath","","","1","","27.76","https://numismatics.org/collectionimages/19001949/1944/1944.100.6019.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6019.rev.width175.jpg","2024-05-23T01:30:37Z"
"http://numismatics.org/collection/1944.100.6022","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.6022","1944.100.6022","http://numismatics.org/crro/id/rrc-535.2","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/2","","","","RRC 535/2||S.1336","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","DIVI.F","Octavian head r., bearded|star","DIVOS IVLIVS","Laurel wreath","","","4","","20.54","https://numismatics.org/collectionimages/19001949/1944/1944.100.6022.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6022.rev.width175.jpg","2024-05-23T01:30:52Z"
"http://numismatics.org/collection/1941.131.336","Silver Denarius of Roman Republic, Uncertain value, 41 BCE. 1941.131.336","1941.131.336","http://numismatics.org/crro/id/rrc-517.8","-41","-41","","","Mark Antony||L. Gellius Poplicola","Roman Republic","","","Mark Antony||Octavian","Denarius","Roman","Coin","","","","","Struck","Silver","","Uncertain||Uncertain value","","","","RRC 517/8","","","","RRC 517/8||S.1188","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","M.ANT.IMP.AVG.III.VIR.R.P.C.L.GELL.Q.P.","Head of M. Antonius r.|jug","CAESAR.IMP.PONT.III.VIR.R.P.C.","Octavian head r.|lituus","","","8","","3.91","https://numismatics.org/collectionimages/19001949/1941/1941.131.336.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1941/1941.131.336.rev.width175.jpg","2024-05-23T11:25:32Z"
"http://numismatics.org/collection/1941.131.348","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1941.131.348","1941.131.348","http://numismatics.org/crro/id/rrc-535.1","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/1","","","","RRC 535/1||S.1335","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","CAESAR DIVI.F","Octavian head r., bearded","DIVOS IVLIVS","Caesar head r., wreathed","","","6","","22.69","https://numismatics.org/collectionimages/19001949/1941/1941.131.348.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1941/1941.131.348.rev.width175.jpg","2024-05-23T11:25:55Z"
"http://numismatics.org/collection/1944.100.73761","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.73761","1944.100.73761","http://numismatics.org/crro/id/rrc-535.2","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/2","","","","RRC 535/2||S.1336","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","DIVI.F","Octavian head r., bearded|star","DIVOS IVLIVS","Laurel wreath","","","8","30.0","6.48","https://numismatics.org/collectionimages/19001949/1944/1944.100.73761.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.73761.rev.width175.jpg","2024-05-23T01:59:07Z"
"http://numismatics.org/collection/1944.100.73763","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.73763","1944.100.73763","http://numismatics.org/crro/id/rrc-535.1","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/1","","","","RRC 535/1||S.1335v.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","Imitation","","CAESAR DIVI.F","Octavian head r., bearded","DIVOS IVLIVS","Caesar head r., wreathed","","","4","27.0","5.51","https://numismatics.org/collectionimages/19001949/1944/1944.100.73763.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.73763.rev.width175.jpg","2024-05-23T01:59:22Z"
"http://numismatics.org/collection/1944.100.73764","Bronze Uncertain value of Roman Republic, Uncertain value, 38 BCE. 1944.100.73764","1944.100.73764","http://numismatics.org/crro/id/rrc-535.1","-38","-38","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian||Julius Caesar","Uncertain||Uncertain value","Roman","Coin","","","","","Struck","Bronze","","Uncertain||Uncertain value","","","Italy","RRC 535/1","","","","RRC 535/1||S.1335v.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","Imitation","","CAESAR DIVI.F","Octavian head r., bearded","DIVOS IVLIVS retrograde","Caesar head l., wreathed","","","2","29.5","14.57","https://numismatics.org/collectionimages/19001949/1944/1944.100.73764.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.73764.rev.width175.jpg","2024-05-23T01:59:30Z"
"http://numismatics.org/collection/1947.2.239","Silver Denarius of Roman Republic, Uncertain value, 41 BCE. 1947.2.239","1947.2.239","http://numismatics.org/crro/id/rrc-517.2","-41","-41","","","Mark Antony||M. Barbatius Pollio","Roman Republic","","","Mark Antony||Octavian","Denarius","Roman","Coin","","","","","Struck","Silver","","Uncertain||Uncertain value","","","","RRC 517/2","","","","RRC 517/2||S.1181","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Republican/26483061-1a0f-346b-99ba-828d64ddff25","","","","","","","M.ANT.IMP.AVG.III.VIR.R.P.C.M.BARBAT.Q.P","Head of M. Antonius r.","CAESAR.IMP.PONT.III.VIR.R.P.C","Head of Octavian r., bearded","","","12","","3.72","https://numismatics.org/collectionimages/19001949/1947/1947.2.239.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1947/1947.2.239.rev.width175.jpg","2024-05-23T03:07:24Z"
"http://numismatics.org/collection/1944.100.11863","Bronze Coin of Roman Republic, Thessalonica. 1944.100.11863","1944.100.11863","https://rpc.ashmus.ox.ac.uk/type/48255","","","","","Octavian","Roman Republic","Julio-Claudian Dynasty","","Octavian","","Greek","Coin","","","","","Struck","Bronze","","Thessalonica","","","Bisaltian District","RPC I, 1551","","","","RPC I, 1551","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΘΕΣΣΑΛΟΝΙΚΕΩΝ ΕΛΕΥΘΕΡΙΑΣ Ε","Octavian head","Μ ΑΝΤ ΑΥΤ Γ ΚΑΙ ΑΥΤ","Nike advancing, left, with wreath and palm","","","6","27.0","22.98","https://numismatics.org/collectionimages/19001949/1944/1944.100.11863.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.11863.rev.width175.jpg","2024-05-12T01:43:14Z"
"http://numismatics.org/collection/2008.24.5","Bronze Coin of Roman Republic, Ephesus, 43 BCE–33 BCE. 2008.24.5","2008.24.5","https://rpc.ashmus.ox.ac.uk/type/65497","-43","-33","","","","Roman Republic","","","Octavian||M. Aemilius Lepidus||Mark Antony","","Greek","Coin","","","","","","Bronze","","Ephesus","","","Ionia","RPC I, 2569","","","","BMC.191||RPC I, 2569||RPC.I.2569.10||SNG.Copenhagen.357||SNG.München.97","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","Mute.","Jugate bare heads of Octavian, Mark Antony, and Lepidus to r.","Mute.","EΦE across upper fields, facing cult statue of Artemis (Diana) Ephesia.","","","12","15.6","2.04","https://numismatics.org/collectionimages/20002049/2008/2008.24.5.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2008/2008.24.5.rev.width175.jpg","2024-05-16T05:26:51Z"
