"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.3164","Bronze AE1 of Maximian, Carthage, 297. 1944.100.3164","1944.100.3164","http://numismatics.org/ocre/id/ric.6.carth.20a","297","297","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 20a","","","","RIC VI Carthage 20a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX ADV-ENT AVGG NN","Africa standing facing holding standard in right and tusk in left; at feet, lion with bull","","","5","25.5","11.04","https://numismatics.org/collectionimages/19001949/1944/1944.100.3164.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3164.rev.width175.jpg","2024-05-12T11:44:27Z"
"http://numismatics.org/collection/1944.100.3169","Bronze AE1 of Maximian, Carthage, 297. 1944.100.3169","1944.100.3169","http://numismatics.org/ocre/id/ric.6.carth.22a","297","297","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 22a","","","","RIC VI Carthage 22a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX ADVE-NT AVGG NN","Africa standing facing holding standard in right and tusk in left; at feet, lion with bull","","","12","27.0","9.32","https://numismatics.org/collectionimages/19001949/1944/1944.100.3169.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3169.rev.width175.jpg","2024-05-12T11:45:12Z"
"http://numismatics.org/collection/1944.100.3170","Bronze AE1 of Maximian, Carthage, 297. 1944.100.3170","1944.100.3170","http://numismatics.org/ocre/id/ric.6.carth.22a","297","297","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 22a","","","","RIC VI Carthage 22a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX ADVE-NT AVGG NN","Africa standing facing holding standard in right and tusk in left; at feet, lion with bull","","","6","26.0","10.3","https://numismatics.org/collectionimages/19001949/1944/1944.100.3170.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3170.rev.width175.jpg","2024-05-12T11:45:22Z"
"http://numismatics.org/collection/1944.100.3171","Bronze AE1 of Maximian, Carthage, 297. 1944.100.3171","1944.100.3171","http://numismatics.org/ocre/id/ric.6.carth.22a","297","297","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 22a","","Cairo","","RIC VI Carthage 22a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX ADVE-NT AVGG NN","Africa standing facing holding standard in right and tusk in left; at feet, lion with bull","","","6","25.5","9.36","https://numismatics.org/collectionimages/19001949/1944/1944.100.3171.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3171.rev.width175.jpg","2024-05-12T11:45:31Z"
"http://numismatics.org/collection/1944.100.3175","Bronze AE1 of Maximian, Carthage, 297–298. 1944.100.3175","1944.100.3175","http://numismatics.org/ocre/id/ric.6.carth.24a","297","298","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 24a","","Cairo","","RIC VI Carthage 24a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX AD-VE-NT AVGG NN","Africa standing facing holding standard in right and tusk in left; at feet, lion with bull","","","2","28.0","9.3","https://numismatics.org/collectionimages/19001949/1944/1944.100.3175.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3175.rev.width175.jpg","2024-05-12T11:46:14Z"
"http://numismatics.org/collection/1944.100.3176","Bronze AE1 of Maximian, Carthage, 297–298. 1944.100.3176","1944.100.3176","http://numismatics.org/ocre/id/ric.6.carth.24a","297","298","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 24a","","","","RIC VI Carthage 24a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX A-DV-ENT AVGG NN","Africa standing facing holding standard in right and tusk in left; at feet, lion with bull","","","7","31.5","10.18","https://numismatics.org/collectionimages/19001949/1944/1944.100.3176.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3176.rev.width175.jpg","2024-05-12T11:46:24Z"
"http://numismatics.org/collection/1944.100.3183","Bronze AE1 of Maximian, Carthage, 298. 1944.100.3183","1944.100.3183","http://numismatics.org/ocre/id/ric.6.carth.26a","298","298","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 26a","","Cairo","","RIC VI Carthage 26a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX AD-V-ENT AVGG NN","Africa standing facing holding standard in right, tusk in left At feet, lion with captured bulleft","","","6","27.5","9.49","https://numismatics.org/collectionimages/19001949/1944/1944.100.3183.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3183.rev.width175.jpg","2024-05-12T11:47:37Z"
"http://numismatics.org/collection/1944.100.3184","Bronze AE1 of Maximian, Carthage, 298. 1944.100.3184","1944.100.3184","http://numismatics.org/ocre/id/ric.6.carth.26a","298","298","Maximian","","","Roman Empire","Constantinian Dynasty","Africa","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 26a","","","","RIC VI Carthage 26a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","FELIX AD-V-ENT AVGG NN","Africa standing facing holding standard in right, tusk in left At feet, lion with captured bulleft","","","12","29.5","10.8","https://numismatics.org/collectionimages/19001949/1944/1944.100.3184.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3184.rev.width175.jpg","2024-05-12T11:47:47Z"
"http://numismatics.org/collection/1944.100.3188","Bronze AE1 of Maximian, Carthage, 298–299. 1944.100.3188","1944.100.3188","http://numismatics.org/ocre/id/ric.6.carth.28a","298","299","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 28a","","Cairo","","RIC VI Carthage 28a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","SALVIS AVGG ET CAESS AVCTA KART","Carthago standing left holding fruits in both hands","","","6","27.0","9.56","https://numismatics.org/collectionimages/19001949/1944/1944.100.3188.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3188.rev.width175.jpg","2024-05-12T11:48:27Z"
"http://numismatics.org/collection/1944.100.3189","Bronze AE1 of Maximian, Carthage, 298–299. 1944.100.3189","1944.100.3189","http://numismatics.org/ocre/id/ric.6.carth.28a","298","299","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 28a","","","","RIC VI Carthage 28a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right","SALVIS AVGG ET CAESS AVCTA KA[R]T","Carthago standing left holding fruits in both hands","","","5","27.0","8.77","https://numismatics.org/collectionimages/19001949/1944/1944.100.3189.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3189.rev.width175.jpg","2024-05-12T11:48:36Z"
"http://numismatics.org/collection/1944.100.3211","Bronze AE1 of Maximian, Carthage, 298–299. 1944.100.3211","1944.100.3211","http://numismatics.org/ocre/id/ric.6.carth.32a","298","303","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 32a","","Cairo","","RIC VI Carthage 32a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right (larger bust)","SALVIS AVGG ET CAESS FEL KART","Carthago standing left holding fruits in both hands","","","6","26.5","9.44","https://numismatics.org/collectionimages/19001949/1944/1944.100.3211.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3211.rev.width175.jpg","2024-05-12T11:52:08Z"
"http://numismatics.org/collection/1944.100.3212","Bronze AE1 of Maximian, Carthage, 299–303. 1944.100.3212","1944.100.3212","http://numismatics.org/ocre/id/ric.6.carth.32a","299","303","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 32a","","Cairo","","RIC VI Carthage 32a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right (larger bust)","SALVIS AVGG ET CAESS FEL KART","Carthago standing left holding fruits in both hands","","","12","29.5","7.85","https://numismatics.org/collectionimages/19001949/1944/1944.100.3212.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3212.rev.width175.jpg","2024-05-12T11:52:18Z"
"http://numismatics.org/collection/1944.100.3213","Bronze AE1 of Maximian, Carthage, 299–303. 1944.100.3213","1944.100.3213","http://numismatics.org/ocre/id/ric.6.carth.32a","299","303","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 32a","","Cairo","","RIC VI Carthage 32a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right (larger bust)","SALVIS AVGG ET CAESS FEL KART","Carthago standing left holding fruits in both hands","","","6","26.5","10.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.3213.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3213.rev.width175.jpg","2024-05-12T11:52:27Z"
"http://numismatics.org/collection/1944.100.3214","Bronze AE1 of Maximian, Carthage, 299–303. 1944.100.3214","1944.100.3214","http://numismatics.org/ocre/id/ric.6.carth.32a","299","303","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 32a","","Cairo","","RIC VI Carthage 32a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right (larger bust)","SALVIS AVGG ET CAESS FEL KART","Carthago standing left holding fruits in both hands","","","2","27.5","9.86","https://numismatics.org/collectionimages/19001949/1944/1944.100.3214.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3214.rev.width175.jpg","2024-05-12T11:52:36Z"
"http://numismatics.org/collection/1944.100.3215","Bronze AE1 of Maximian, Carthage, 299–303. 1944.100.3215","1944.100.3215","http://numismatics.org/ocre/id/ric.6.carth.32a","299","303","Maximian","","","Roman Empire","Constantinian Dynasty","Carthage","Constantius Chlorus","AE1","Roman","Coin","","","","","Struck","Bronze","","Carthage","","","Zeugitana","RIC VI Carthage 32a","","","","RIC VI Carthage 32a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTIVS NOB CAES","Head laureate right (larger bust)","SALVIS AVGG ET CAESS FEL KART","Carthago standing left holding fruits in both hands","","","7","28.5","9.41","https://numismatics.org/collectionimages/19001949/1944/1944.100.3215.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3215.rev.width175.jpg","2024-05-12T11:52:46Z"
