"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1946.35.11","Orichalcum Sestertius of Hadrian, Rome, 134–138. 1946.35.11","1946.35.11","","134","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Orichalcum","","Rome","","","Latium","","","Cap Matifou","","BMC.||ric.2.hdn.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","[HADRIAN]VS AVG [...]","Bust of Hadrian, laureate, right","[...]/ S [C]","","","","6","33.0","22.97","https://numismatics.org/collectionimages/19001949/1946/1946.35.11.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.35.11.rev.width175.jpg","2024-05-13T04:15:26Z"
"http://numismatics.org/collection/1946.35.12","Orichalcum Sestertius of Hadrian, Rome, 119–138. 1946.35.12","1946.35.12","","119","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Orichalcum","","Rome","","","Latium","","","Cap Matifou","","BMC.1476||ric.2.hdn.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","[HADRIANVS AVG COS III P P]","Bust, bare, drapery on left shoulder, left","ADVENT VI AVG MAVRETANIAE/ S [C]","Hadrian standing, left, holding roll, facing female figure standing, right sacrificing out of patera into altar between them","","","12","32.0","23.27","https://numismatics.org/collectionimages/19001949/1946/1946.35.12.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.35.12.rev.width175.jpg","2024-05-13T04:15:39Z"
"http://numismatics.org/collection/1946.35.13","Bronze Sestertius of Hadrian, Rome, 117–138. 1946.35.13","1946.35.13","","117","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","Cap Matifou","","ric.2.hdn.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","","Head, laureate, right","","Uncertain","","","","33.0","22.7","https://numismatics.org/collectionimages/19001949/1946/1946.35.13.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.35.13.rev.width175.jpg","2024-05-13T04:15:52Z"
"http://numismatics.org/collection/1946.35.14","Bronze Sestertius of Hadrian, Rome, 117–138. 1946.35.14","1946.35.14","","117","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","Cap Matifou","","ric.2.hdn.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","","Head laureate, right","","Uncertain","","","","34.0","21.82","https://numismatics.org/collectionimages/19001949/1946/1946.35.14.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.35.14.rev.width175.jpg","2024-05-13T04:15:55Z"
"http://numismatics.org/collection/1946.35.15","Bronze Sestertius of Hadrian, Rome, 117–138. 1946.35.15","1946.35.15","","117","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","","Hadrian","Sestertius","Roman","Coin","","","","","","Bronze","","Rome","","","Latium","","","Cap Matifou","","ric.2.hdn.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","","Head laureate, right","","Uncertain","","","","34.0","19.75","https://numismatics.org/collectionimages/19001949/1946/1946.35.15.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.35.15.rev.width175.jpg","2024-05-13T04:15:56Z"
"http://numismatics.org/collection/1946.35.16","Bronze Sestertius of Hadrian, Rome, 117–138. 1946.35.16","1946.35.16","","117","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","Cap Matifou","","ric.2.hdn.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","","Head laureate, right","","Uncertain","","","","34.0","20.85","https://numismatics.org/collectionimages/19001949/1946/1946.35.16.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.35.16.rev.width175.jpg","2024-05-13T04:15:57Z"
"http://numismatics.org/collection/1946.7.8","Silver Denarius of Hadrian, Rome, 134–138. 1946.7.8","1946.7.8","http://numismatics.org/ocre/id/ric.2.hdn.316_denarius","134","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Africa","Hadrian","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC II Hadrian 316 (denarius)","","","","BMC.not||RIC II Hadrian 316 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","Counterfeit","Plated","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right","ADVENTVI AVG AFRICAE","Hadrian, togate, standing right, left, holding roll in left hand and raising right, facing Africa, wearing elephant-skin headdress, sacrificing out of patera with right hand over altar and holding cornucopiae in left hand","","","7","","3.18","https://numismatics.org/collectionimages/19001949/1946/1946.7.8.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.7.8.rev.width175.jpg","2024-05-13T04:20:07Z"
"http://numismatics.org/collection/1947.2.454","Silver Denarius of Hadrian, Rome, 118. 1947.2.454","1947.2.454","http://numismatics.org/ocre/id/ric.2.hdn.41c_denarius","118","118","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Fortuna","Hadrian","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC II Hadrian 41c (denarius)","","","","BMC.70||RIC II Hadrian 41c (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","Counterfeit","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, draped,cuirassed, right","P M TR P COS II FORT RED","Fortuna seated left, holding rudder attached to globe and cornucopiae","","","7","18.0","2.96","https://numismatics.org/collectionimages/19001949/1947/1947.2.454.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1947/1947.2.454.rev.width175.jpg","2024-05-13T04:25:48Z"
"http://numismatics.org/collection/1947.2.455","Silver Denarius of Hadrian, Rome, 119–122. 1947.2.455","1947.2.455","http://numismatics.org/ocre/id/ric.2.hdn.95b","119","122","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Pax||Victory","Hadrian","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC II Hadrian 95b","","","","BMC.200||RIC II Hadrian 95b","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, draped, right","P M TR P COS III","Pax seated left, holding Victory and branch","","","6","18.5","2.74","https://numismatics.org/collectionimages/19001949/1947/1947.2.455.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1947/1947.2.455.rev.width175.jpg","2024-05-13T04:25:49Z"
"http://numismatics.org/collection/1947.2.456","Silver Denarius of Hadrian, Rome, 128–132. 1947.2.456","1947.2.456","http://numismatics.org/ocre/id/ric.2.hdn.330e","128","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Minerva","Hadrian","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC II Hadrian 330e","","","","BMC.474||RIC II Hadrian 330e","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","HADRIANVS AVGVSTVS P P","Bust of Hadrian, laureate, draped on left shoulder, right","COS III","Minerva, helmeted, draped, standing right, holding vertical spear reversed in right hand and resting left on shield with gorgon's head","","","6","17.0","3.12","https://numismatics.org/collectionimages/19001949/1947/1947.2.456.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1947/1947.2.456.rev.width175.jpg","2024-05-13T04:25:50Z"
"http://numismatics.org/collection/1947.2.458","Bronze Sestertius of Hadrian, Rome, 121–122. 1947.2.458","1947.2.458","http://numismatics.org/ocre/id/ric.2.hdn.610","121","122","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Ceres","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC II Hadrian 610","","","","BMC.1244||RIC II Hadrian 610","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, draped, cuirassed, right","P M TR P COS III S C","Ceres, draped, wearing wreath of corn-ears, standing left, holding two corn-ears in right hand and long vertical torch in left","","","6","32.0","25.09","https://numismatics.org/collectionimages/19001949/1947/1947.2.458.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1947/1947.2.458.rev.width175.jpg","2024-05-13T04:25:52Z"
"http://numismatics.org/collection/1947.2.463","Bronze Sestertius of Hadrian, Rome, 134–138. 1947.2.463","1947.2.463","http://numismatics.org/ocre/id/ric.2.hdn.785e","134","138","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Salus","Hadrian","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC II Hadrian 785e","","","","BMC.1556||RIC II Hadrian 785e","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped on left shoulder, right","SALVS AVG S C","Bust of Hadrian, laureate, draped on left shoulder, right","","","6","30.0","20.31","https://numismatics.org/collectionimages/19001949/1947/1947.2.463.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1947/1947.2.463.rev.width175.jpg","2024-05-13T04:25:56Z"
"http://numismatics.org/collection/1950.101.3","Silver Cistophorus of Hadrian, Ephesus, 128–132. 1950.101.3","1950.101.3","http://numismatics.org/ocre/id/ric.2.hdn.532","128","132","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty||Julio-Claudian Dynasty","","Augustus||Hadrian","Cistophorus","Roman","Coin","","","","","Struck","Silver","","Ephesus","","","Ionia","RIC II Hadrian 532","","","","BMC.1094||Metcalf.92.350||RIC II Hadrian 532","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAESAR AVGVSTVS","Head of Divus Augustus, bare, right","HADRIANVS AVG P P REN","Hadrian, veiled, togate, standing left, holding up corn-ears in right hand and folding around left","","","6","17.5","10.29","https://numismatics.org/collectionimages/19501999/1950/1950.101.3.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1950/1950.101.3.rev.width175.jpg","2024-05-13T05:41:38Z"
"http://numismatics.org/collection/1952.142.132","Silver Denarius of Hadrian, Rome, 119–122. 1952.142.132","1952.142.132","http://numismatics.org/ocre/id/ric.2.hdn.118b","119","122","Hadrian","","","Roman Empire","Nerva-Antonine Dynasty","Concordia","Hadrian","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC II Hadrian 118b","","","","BMC.258||RIC II Hadrian 118b","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, draped on left shoulder, right","P M TR P COS III CONCORD","Concordia, draped, seated left on throne, holding patera in right hand and resting left on figure of Spes on low base; cornucopiae under throne","","","6","18.0","2.89","https://numismatics.org/collectionimages/19501999/1952/1952.142.132.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.132.rev.width175.jpg","2024-05-13T06:12:36Z"
