"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1953.171.1083","Bronze As of Gaius/Caligula, Rome, 37–41. 1953.171.1083","1953.171.1083","","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","","Head l.","","figure std. l.","","","6","30.0","10.66","https://numismatics.org/collectionimages/19501999/1953/1953.171.1083.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.171.1083.rev.width175.jpg","2024-05-13T06:25:17Z"
"http://numismatics.org/collection/1953.171.1084","Bronze As of Gaius/Caligula, Rome, 37–41. 1953.171.1084","1953.171.1084","","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","","Head l.","","legend around SC","","","6","28.0","10.1","https://numismatics.org/collectionimages/19501999/1953/1953.171.1084.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.171.1084.rev.width175.jpg","2024-05-13T06:25:18Z"
"http://numismatics.org/collection/1953.171.1086","Bronze As of Gaius/Caligula, Rome, 37–41. 1953.171.1086","1953.171.1086","","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","","Head l.","","figure std. l.","","","6","25.0","10.43","https://numismatics.org/collectionimages/19501999/1953/1953.171.1086.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.171.1086.rev.width175.jpg","2024-05-13T06:25:19Z"
"http://numismatics.org/collection/1964.238.1","Bronze Denarius of Gaius/Caligula, Rome, 41. 1964.238.1","1964.238.1","","41","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","Denarius","Roman","Coin","","","","","Plated","Bronze","","Rome","","","Latium","","","","","BMC.32||ric.1(2).gai.not","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","Counterfeit","","C CAESAR AVG PON M TR POT IIII COS IIII","Head of Caligula, laureate, r.","SPQR P P OB CS","Legend within oak-wreath","","","3","18.0","2.63","https://numismatics.org/collectionimages/19501999/1964/1964.238.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1964/1964.238.1.rev.width175.jpg","2024-05-16T10:49:54Z"
"http://numismatics.org/collection/1944.100.62854","Bronze Coin of Herod Agrippa, Tiberias, 36–41. 1944.100.62854","1944.100.62854","https://rpc.ashmus.ox.ac.uk/type/26573","36","41","Herod Agrippa","","","Kingdom of Judaea","Herodian Dynasty","","Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","Tiberias","","","Galilee","RPC I, 4976","","","","GBC.6270||RPC 4976||RPC I, 4976||SNG.261","","","","","","","","ΓΑΙΩ ΚΑΙΣΑΡΙ ΣΕΒΑΣΤΩ ΓΕΡΜΑΝΙΚΩ","Caligula hd. l.","ΝΟΜΙΣ ΒΑΣΙΛΕΩΣ ΑΓΡΙΠΠΑ LΕ","Agrippa stg. r. in quadriga","","","12","","11.64","https://numismatics.org/collectionimages/19001949/1944/1944.100.62854.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.62854.rev.width175.jpg","2024-05-15T03:47:12Z"
"http://numismatics.org/collection/1986.69.49","Bronze Sestertius of Gaius/Caligula, Uncertain value, 37–41. 1986.69.49","1986.69.49","","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Uncertain","","","Uncertain","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","TI CLAVDIVS CAESAR AVG P M TR P IMP P P","Head of Caligula laur. r.","EX S C/P P/OB CIVES/SERVATOS","Legend in wreath","","","12","33.0","23.26","https://numismatics.org/collectionimages/19501999/1986/1986.69.49.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1986/1986.69.49.rev.width175.jpg","2024-05-14T03:45:53Z"
"http://numismatics.org/collection/1973.205.6","Silver Tridrachm of Gaius/Caligula, Gortyn, 37–41. 1973.205.6","1973.205.6","https://rpc.ashmus.ox.ac.uk/type/28134","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula||Augustus","Tridrachm","Roman","Coin","","","","","Struck","Silver","","Gortyn","","","Crete","RPC I, 964","","","","RPC I, 964","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","G KAISAR SEB GER ARX MEG DHM EXOV VPA","Caligula","","Augustus seated on curule chair holding scepter and patera|7 stars around","","","12","25.0","7.17","https://numismatics.org/collectionimages/19501999/1973/1973.205.6.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1973/1973.205.6.rev.width175.jpg","2024-05-16T12:34:03Z"
"http://numismatics.org/collection/1944.100.65521","Silver Tetradrachm of Gaius/Caligula, Antioch, Syria, 37–38. 1944.100.65521","1944.100.65521","https://rpc.ashmus.ox.ac.uk/type/59457","37","38","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula||Agrippina the Elder","Tetradrachm","Roman","Coin","","","","","Struck","Silver","","Antioch, Syria","","","Seleucis and Pieria","RPC I, 4166","","","","RPC I, 4166","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","GAIOV KAISAROS SEBA GERMA","Head laur. r.","AGRIPPEINES METRO|ET B","Head diademed r.","","","12","25.0","14.78","https://numismatics.org/collectionimages/19001949/1944/1944.100.65521.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.65521.rev.width175.jpg","2024-05-15T04:24:38Z"
"http://numismatics.org/collection/1944.100.65522","Silver Tetradrachm of Gaius/Caligula, Antioch, Syria, 38–39. 1944.100.65522","1944.100.65522","","38","39","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula||Agrippina the Elder","Tetradrachm","Roman","Coin","","","","","Struck","Silver","","Antioch, Syria","","","Seleucis and Pieria","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","GAIOV KAISAROS SEBA GERMA","Head laur. r.","AGRIPPEINES METRO|ET 3","Head diademed r.","","","12","23.0","14.82","https://numismatics.org/collectionimages/19001949/1944/1944.100.65522.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.65522.rev.width175.jpg","2024-05-15T04:24:39Z"
"http://numismatics.org/collection/1987.26.271","Bronze Quadrans of Gaius/Caligula, Rome, 40–41. 1987.26.271","1987.26.271","","40","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","Quadrans","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","BMC.79||ric.1(2).gai.not","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","C CAESAR DIVI AVG PRON AVG","Pileus flanked by S C","PON M TR P IIII P P COS QVAT","Legend surrounding RCC large in center of field","","","7","17.5","2.36","https://numismatics.org/collectionimages/19501999/1987/1987.26.271.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1987/1987.26.271.rev.width175.jpg","2024-05-14T04:05:44Z"
"http://numismatics.org/collection/1975.226.72","Bronze Quadrans of Gaius/Caligula, Rome, 40–41. 1975.226.72","1975.226.72","","40","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","Quadrans","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium","","","","","BMC.79||ric.1(2).gai.not","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","C CAESAR DIVI AVG PRON AVG","Pileus flanked by S C","PON M TR P IIII P P COS QVAT","Legend surrounding RCC large in center of field","","","2","17.5","2.84","https://numismatics.org/collectionimages/19501999/1975/1975.226.72.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1975/1975.226.72.rev.width175.jpg","2024-05-14T08:45:03Z"
"http://numismatics.org/collection/1944.100.41979","Bronze Coin of Gaius/Caligula, Apameia (Myrleia), 37–41. 1944.100.41979","1944.100.41979","https://rpc.ashmus.ox.ac.uk/type/59686","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula||Germanicus","","Greek","Coin","","","","","","Bronze","","Apameia (Myrleia)","","","Bithynia","RPC I, 2013","","","","RPC I, 2013","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","C CAESAR AVG GERMANICVS PON M TR POT","Caligula hd.","GERMANICVS CAESAR DEC DEC C I C AQPVL","Germanicus hd.","","","12","26.0","7.85","https://numismatics.org/collectionimages/19001949/1944/1944.100.41979.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.41979.rev.width175.jpg","2024-05-13T02:24:41Z"
"http://numismatics.org/collection/1944.100.41873","Bronze Coin of Gaius/Caligula, Sinope, 37–41. 1944.100.41873","1944.100.41873","https://rpc.ashmus.ox.ac.uk/type/64922","37","41","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","Sinope","","","Paphlagonia","RPC I, 2129","","","","RPC I, 2129","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","C CAE AVG GER EX D D","Caligula hd.","C I F AN LXXXIII","two colonists ploughing with oxen","","","6","18.0","3.22","https://numismatics.org/collectionimages/19001949/1944/1944.100.41873.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.41873.rev.width175.jpg","2024-05-13T02:23:12Z"
"http://numismatics.org/collection/1944.100.43023","Bronze Coin of Gaius/Caligula, Lampsacus, 14–37. 1944.100.43023","1944.100.43023","https://rpc.ashmus.ox.ac.uk/type/65067","14","37","Gaius/Caligula","","","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","Lampsacus","","","Mysia","RPC I, 2280","","","","RPC I, 2280||RPC.2280","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","Γ ΚΑΙΣΑΡ ΣΕΒ","Caligula hd. r.","ΛΑΜΨΑ","Priapus hd. r.","","","12","15.0","2.14","https://numismatics.org/collectionimages/19001949/1944/1944.100.43023.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.43023.rev.width175.jpg","2024-05-13T02:40:49Z"
"http://numismatics.org/collection/1944.100.40997","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.40997","1944.100.40997","https://rpc.ashmus.ox.ac.uk/type/59332","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1904","","","","RPC I, 1904||RPC.I.1904","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΓΑΙΟΥ ΚΑΙΣΑΡΟΣ ΓΕΡΜΑΝΙΚΟΥ","Aspurgus hd.","ΒΑΡ ΙΒ","Caligula hd.","","","12","21.0","9.81","https://numismatics.org/collectionimages/19001949/1944/1944.100.40997.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40997.rev.width175.jpg","2024-05-13T02:10:21Z"
"http://numismatics.org/collection/1944.100.40998","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.40998","1944.100.40998","https://rpc.ashmus.ox.ac.uk/type/59332","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1904","","","","RPC I, 1904||RPC.I.1904","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΓΑΙΟΥ ΚΑΙΣΑΡΟΣ ΓΕΡΜΑΝΙΚΟΥ","Aspurgus hd.","ΒΑΡ ΙΒ","Caligula hd.","","","12","23.0","6.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.40998.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40998.rev.width175.jpg","2024-05-13T02:10:22Z"
"http://numismatics.org/collection/1944.100.40414","Bronze Coin of Gaius/Caligula, Cnossus, 37–41. 1944.100.40414","1944.100.40414","https://rpc.ashmus.ox.ac.uk/type/28397","37","41","Gaius/Caligula","","Pulcher||Varius","Roman Empire","Julio-Claudian Dynasty","","Gaius/Caligula||Germanicus","","Greek","Coin","","","","","","Bronze","","Cnossus","","","Crete","RPC I, 996","","","","RPC I, 996||Svoronos.204","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","C CAESAR AVG GERMANICVS","Caligula head r.","GERM CAESAR PVLCHRO III VARIO IIVIR","Germanicus head r.","","","6","","4.18","https://numismatics.org/collectionimages/19001949/1944/1944.100.40414.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40414.rev.width175.jpg","2024-05-13T02:03:29Z"
